HHFAMINC_IMP,HOMETYPE,URBRUR_2010,CDIVMSAR,CENSUS_R,DRVRCNT,HHSIZE,HHVEHCNT,HH_HISP,HH_RACE,HOMEOWN,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,WRKCOUNT,ANNMILES_mean_nonnegative,COMMERCIALFREQ_mean_nonnegative,VEHAGE_mean,EDUC_amin,FRSTHM_amin,OUTOFTWN_amin,EDUC_amax,DELIVER_sum_nonnegative,DELIV_FOOD_sum_nonnegative,DELIV_GOOD_sum_nonnegative,DELIV_GROC_sum_nonnegative,DELIV_PERS_sum_nonnegative,EMPLOYMENT2_mean_nonnegative,ESCOOTERUSED_mean_nonnegative,GCDWORK_mean_nonnegative,MCTRANSIT_mean_nonnegative,MEDCOND6_mean_nonnegative,PTUSED_mean_nonnegative,RIDESHARE22_mean_nonnegative,R_AGE_mean_nonnegative,TAXISERVICE_mean_nonnegative,WALKTRANSIT_mean_nonnegative,WKFMHM22_mean_nonnegative,CONDNIGH_min_nonnegative,CONDNONE_min_nonnegative,CONDPUB_min_nonnegative,CONDRF_min_nonnegative,CONDRIDE_min_nonnegative,CONDRIVE_min_nonnegative,CONDSHARE_min_nonnegative,CONDSPEC_min_nonnegative,CONDTRAV_min_nonnegative,COV1_OHD_min_nonnegative,COV1_PT_min_nonnegative,COV1_SCH_min_nonnegative,COV1_WK_min_nonnegative,COV2_OHD_min_nonnegative,COV2_PT_min_nonnegative,COV2_SCH_min_nonnegative,COV2_WK_min_nonnegative,DRIVER_min_nonnegative,DRIVINGOCCUPATION_min_nonnegative,EMPPASS_min_nonnegative,LAST30_BIKE_min_nonnegative,LAST30_BKSHR_min_nonnegative,LAST30_ESCT_min_nonnegative,LAST30_MTRC_min_nonnegative,LAST30_PT_min_nonnegative,LAST30_RDSHR_min_nonnegative,LAST30_TAXI_min_nonnegative,LAST30_WALK_min_nonnegative,MEDCOND_min_nonnegative,PARK_min_nonnegative,PAYPROF_min_nonnegative,QACSLAN1_min_nonnegative,QACSLAN3_min_nonnegative,R_HISP_min_nonnegative,R_RELAT_min_nonnegative,TRNPASS_min_nonnegative,USAGE1_min_nonnegative,USAGE2_1_min_nonnegative,USAGE2_10_min_nonnegative,USAGE2_2_min_nonnegative,USAGE2_3_min_nonnegative,USAGE2_4_min_nonnegative,USAGE2_5_min_nonnegative,USAGE2_6_min_nonnegative,USAGE2_7_min_nonnegative,USAGE2_8_min_nonnegative,USAGE2_9_min_nonnegative,USEPUBTR_min_nonnegative,W_CANE_min_nonnegative,W_CHAIR_min_nonnegative,W_NONE_min_nonnegative,W_SCCH_min_nonnegative,W_VISIMP_min_nonnegative,W_WKCR_min_nonnegative,DRIVINGVEHICLE_-1_PROP,DRIVINGVEHICLE_1_PROP,DRIVINGVEHICLE_2_PROP,DRIVINGVEHICLE_3_PROP,PRMACT_-1_PROP,PRMACT_1_PROP,PRMACT_2_PROP,PRMACT_3_PROP,PRMACT_4_PROP,PRMACT_5_PROP,PRMACT_97_PROP,R_RACE_IMP_1_PROP,R_RACE_IMP_2_PROP,R_RACE_IMP_3_PROP,R_RACE_IMP_4_PROP,R_RACE_IMP_5_PROP,R_RACE_IMP_6_PROP,R_RACE_IMP_97_PROP,R_SEX_IMP_1_PROP,R_SEX_IMP_2_PROP,WORKER_1_PROP,WORKER_2_PROP,WRKLOC_-1_PROP,WRKLOC_1_PROP,WRKLOC_2_PROP,WRKLOC_3_PROP,WRKLOC_4_PROP,RETIRE,SINGLE
7,1,1,72,3,2,2,2,2,4,1,2,5,2,1,5,1,1,15000.0,0.0,6.0,5,1,2,7,9,2,6,0,0,20.0,0.0,0.0,0.0,0.0,0.0,2.5,61.0,1.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,2,1,2,0,1,2,2,2,2,1,1,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,False,False
5,1,1,91,4,1,2,2,2,1,2,1,5,1,1,2,1,1,6500.0,8.0,12.0,2,1,2,4,8,4,4,4,1,20.0,0.0,7.88692487660693,0.0,2.0,0.0,0.0,58.5,0.0,8.0,1.0,2,2,2,2,1,1,2,2,1,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,False,False
7,1,1,52,3,2,2,3,2,1,2,2,4,2,1,5,1,1,3336.6666666666665,0.0,21.666666666666668,3,1,2,4,14,2,12,0,0,16.0,0.0,10.5413224123371,0.0,0.0,0.0,0.0,66.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,3,0,1,1,2,0,2,0,2,2,2,2,2,2,2,2,1,1,1,2,1,0,1,2,1,2,2,2,2,1,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
7,2,1,91,4,1,1,2,2,1,1,1,5,1,1,4,1,1,5000.0,0.0,13.5,6,1,2,6,3,0,3,0,0,40.0,0.0,9.1831194745495,0.0,0.0,0.0,0.0,58.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,2,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
10,1,1,91,4,2,2,2,2,3,2,1,4,1,1,4,1,2,2000.0,0.0,8.5,8,1,2,8,20,0,20,0,0,22.5,0.0,1.0547095344163,0.0,0.0,0.0,0.0,63.0,1.0,8.0,2.5,0,0,0,0,0,0,0,0,0,1,4,0,3,3,0,0,1,1,2,0,2,0,2,2,2,2,1,1,2,0,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,False,False
6,1,1,72,3,1,1,3,1,1,2,2,4,2,1,3,1,1,2666.6666666666665,10.0,18.666666666666668,5,1,2,5,10,0,10,0,0,40.0,0.0,2.51046191783698,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,0,1,2,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True
3,3,1,52,3,1,1,0,2,1,3,2,5,2,1,5,1,0,0.0,0.0,0.0,5,1,2,5,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,2,2,2,1,1,2,1,0,0,2,2,0,2,7,0,1,1,2,2,2,2,1,2,1,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
5,3,1,73,3,0,1,0,2,1,3,3,3,2,1,2,1,0,0.0,0.0,0.0,3,1,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,0.0,20.0,0.0,1,2,2,2,1,2,2,2,1,4,4,0,0,0,0,0,0,2,0,0,1,2,2,2,2,2,2,1,1,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
6,1,1,72,3,2,2,2,2,1,2,2,4,2,1,5,1,1,4500.0,0.0,4.5,6,1,2,8,10,0,4,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,6.0,4.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,True,False
8,1,1,62,3,1,1,2,2,2,1,2,4,2,1,3,1,1,6169.0,0.0,4.0,7,1,2,7,20,5,20,0,0,55.0,0.0,0.0,0.0,0.0,2.0,2.0,56.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,0,1,1,2,0,1,2,2,2,1,1,2,1,2,2,1,2,0,2,7,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True
8,1,1,82,4,2,2,2,2,1,1,2,5,2,1,5,1,1,2500.0,0.0,2.0,4,1,2,5,21,4,17,0,0,40.0,0.0,11.4355008645357,0.0,0.0,0.0,2.0,59.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,3,0,0,1,2,0,2,0,2,2,2,1,2,1,2,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
10,1,1,42,2,2,2,3,2,1,2,2,4,2,1,5,1,2,1700.0,0.0,8.333333333333334,6,1,2,6,32,0,32,0,0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
10,1,1,43,2,2,2,2,2,1,1,3,3,2,1,3,1,1,8500.0,0.0,7.5,5,1,2,6,5,0,5,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,3,0,2,1,1,0,2,0,2,2,2,2,2,1,2,1,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,True,False
9,1,1,72,3,1,2,2,2,1,2,2,5,2,1,5,1,1,75.0,0.0,23.0,6,1,2,7,50,0,15,5,30,50.0,0.0,2.55542608333575,0.0,2.0,0.0,0.0,70.0,0.0,0.0,2.0,2,2,2,2,2,1,2,2,2,1,4,0,2,2,0,0,0,1,2,0,2,0,2,2,2,2,2,2,1,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
8,1,1,21,1,2,2,2,2,1,2,1,5,1,1,4,1,1,7500.0,0.0,5.0,3,1,2,7,5,0,3,0,0,12.0,0.0,3.95534616566012,0.0,0.0,0.0,0.0,71.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,1,0,0,1,1,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,1,2,2,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
8,1,1,42,2,2,2,2,2,1,3,2,5,2,1,5,1,2,7500.0,0.0,10.0,5,1,2,7,6,0,6,0,0,20.0,0.0,5.71519726051534,0.0,0.0,0.0,0.0,72.5,0.0,10.0,2.5,2,1,2,2,2,2,2,2,2,2,3,0,3,0,2,0,2,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,True,False
8,1,1,91,4,2,2,2,2,1,2,1,5,1,1,3,1,0,4900.0,0.0,3.5,5,1,2,6,4,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,1,2,2,2,2,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
9,1,1,33,2,2,2,2,2,1,1,3,2,2,1,2,1,2,15000.0,0.0,7.0,7,1,2,7,3,0,3,0,0,40.0,0.0,5.111162749284225,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
8,1,1,52,3,2,2,2,2,1,1,2,4,2,1,5,1,2,8750.0,0.0,5.5,4,1,2,7,3,0,2,0,0,50.0,0.0,12.7763171391963,0.0,0.0,0.0,0.0,59.5,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,2,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,False,False
6,3,1,22,1,1,1,1,2,1,1,2,4,2,1,3,1,0,600.0,0.0,2.0,7,1,2,7,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
6,1,1,12,1,2,2,4,2,1,2,2,4,2,1,3,1,0,4000.0,0.0,12.75,4,1,2,5,20,0,20,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,65.5,0.0,20.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,1,2,2,1,2,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
11,1,1,93,4,2,2,2,2,1,2,3,2,2,1,1,1,0,3500.0,0.0,8.0,6,1,2,7,10,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,1,1,2,1,2,2,2,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,1,62,3,2,2,3,2,1,2,2,4,2,1,5,1,2,8666.666666666666,13.333333333333334,8.0,6,1,2,6,3,0,3,0,0,24.0,0.0,5.56955130691e-05,0.0,0.0,2.0,1.5,68.0,0.0,30.0,2.0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,2,1,2,0,2,0,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
8,1,1,23,1,2,2,2,2,1,2,3,1,2,2,6,1,1,12500.0,0.0,6.5,3,1,2,5,5,0,5,0,0,24.0,0.0,1.20618384869426,0.0,0.0,0.0,0.0,68.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
10,1,1,91,4,2,2,2,2,1,1,1,5,1,1,4,1,2,9000.0,0.0,8.5,4,1,2,6,9,0,9,0,0,42.5,0.0,19.0802915876453,0.0,0.0,0.0,0.0,65.5,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,True,False
9,1,1,51,3,2,2,2,2,1,2,1,5,1,1,4,1,1,8928.5,0.0,3.5,6,1,2,7,17,0,17,0,0,40.0,0.0,2.16015984571961,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,1,1,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
6,1,1,83,4,2,2,1,2,1,1,3,1,2,2,6,1,0,2500.0,0.0,7.0,3,1,2,6,5,3,2,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.5,0.0,0.0,0.0,2,2,2,2,1,2,2,2,1,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,1,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,1,1,53,3,2,2,2,2,1,2,3,3,2,1,3,1,0,9000.0,0.0,1.5,6,1,2,7,15,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,1,2,1,2,1,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,1,73,3,1,1,1,2,1,2,3,2,2,1,2,1,0,10000.0,0.0,8.0,3,1,2,3,1,0,1,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,1,0,2,2,0,2,7,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
5,3,1,72,3,1,1,1,2,1,3,2,4,2,1,5,1,1,20.0,0.0,7.0,6,1,2,6,12,0,1,11,0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,59.0,0.0,0.0,4.0,1,2,2,2,2,2,2,2,1,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,2,2,2,1,0,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True
8,1,1,92,4,1,1,1,2,1,2,2,5,2,1,5,1,0,3000.0,0.0,12.0,5,1,2,5,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
8,1,1,33,2,2,2,2,2,1,1,3,3,2,1,2,1,2,13500.0,0.0,15.5,6,1,2,7,11,0,11,0,0,23.0,0.0,4.60647718474769,0.0,0.0,0.0,2.0,61.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,1,1,1,0,2,0,2,2,2,1,2,1,2,2,1,2,0,2,1,0,1,2,1,2,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,False,False
11,1,1,62,3,2,2,2,2,1,2,2,4,2,1,5,1,2,13500.0,0.0,3.0,6,1,2,7,20,0,20,0,0,41.0,0.0,10.479065584601384,0.0,0.0,0.0,0.0,61.5,2.0,0.0,1.5,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,2,1,2,0,2,0,2,2,2,2,1,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
7,1,1,83,4,2,2,2,2,1,2,3,1,2,1,1,1,0,9000.0,0.0,10.5,6,1,2,6,3,0,4,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,68.0,0.0,4.0,0.0,2,2,2,2,2,2,2,2,1,1,2,0,0,2,1,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
11,2,1,51,3,2,2,2,2,3,1,1,5,1,1,4,1,1,10500.0,0.0,6.5,6,1,2,8,4,0,4,0,0,40.0,0.0,28.5695608058405,0.0,0.0,0.0,0.0,61.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,1,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,False,False
6,1,1,83,4,2,3,5,1,97,1,3,1,2,2,6,1,0,117400.0,0.0,25.4,1,1,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.333333333333336,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,1,1,1,5,0,1,2,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
